loss,likelihood,loss_event,color
185585.5856,0.09196,Ransomware,'#8dd3c7'
185945.9459,0.09152,Ransomware,'#8dd3c7'
186306.3063,0.09097,Ransomware,'#8dd3c7'
186666.6667,0.09053,Ransomware,'#8dd3c7'
187027.027,0.0902,Ransomware,'#8dd3c7'
187387.3874,0.08954,Ransomware,'#8dd3c7'
187747.7477,0.08877,Ransomware,'#8dd3c7'
188108.1081,0.08855,Ransomware,'#8dd3c7'
188468.4685,0.08811,Ransomware,'#8dd3c7'
188828.8288,0.08745,Ransomware,'#8dd3c7'
189189.1892,0.08734,Ransomware,'#8dd3c7'
189549.5495,0.08679,Ransomware,'#8dd3c7'
189909.9099,0.08613,Ransomware,'#8dd3c7'
190270.2703,0.08558,Ransomware,'#8dd3c7'
190630.6306,0.08481,Ransomware,'#8dd3c7'
190990.991,0.08437,Ransomware,'#8dd3c7'
191351.3513,0.08415,Ransomware,'#8dd3c7'
191711.7117,0.0836,Ransomware,'#8dd3c7'
192072.0721,0.08338,Ransomware,'#8dd3c7'
192432.4324,0.08294,Ransomware,'#8dd3c7'
192792.7928,0.08195,Ransomware,'#8dd3c7'
193153.1531,0.08129,Ransomware,'#8dd3c7'
193513.5135,0.08085,Ransomware,'#8dd3c7'
193873.8739,0.08041,Ransomware,'#8dd3c7'
194234.2342,0.0803,Ransomware,'#8dd3c7'
194594.5946,0.08008,Ransomware,'#8dd3c7'
194954.9549,0.07986,Ransomware,'#8dd3c7'
195315.3153,0.07986,Ransomware,'#8dd3c7'
195675.6757,0.07953,Ransomware,'#8dd3c7'
196036.036,0.07876,Ransomware,'#8dd3c7'
196396.3964,0.07854,Ransomware,'#8dd3c7'
196756.7567,0.07799,Ransomware,'#8dd3c7'
197117.1171,0.07766,Ransomware,'#8dd3c7'
197477.4775,0.077,Ransomware,'#8dd3c7'
197837.8378,0.07645,Ransomware,'#8dd3c7'
198198.1982,0.07623,Ransomware,'#8dd3c7'
198558.5585,0.07568,Ransomware,'#8dd3c7'
198918.9189,0.07491,Ransomware,'#8dd3c7'
199279.2793,0.07447,Ransomware,'#8dd3c7'
199639.6396,0.07403,Ransomware,'#8dd3c7'
200000,0.0737,Ransomware,'#8dd3c7'
200360.3603,0.07282,Ransomware,'#8dd3c7'
200720.7207,0.07227,Ransomware,'#8dd3c7'
201081.0811,0.07194,Ransomware,'#8dd3c7'
201441.4414,0.07161,Ransomware,'#8dd3c7'
201801.8018,0.07128,Ransomware,'#8dd3c7'
202162.1621,0.07073,Ransomware,'#8dd3c7'
202522.5225,0.06985,Ransomware,'#8dd3c7'
202882.8829,0.06941,Ransomware,'#8dd3c7'
203243.2432,0.06908,Ransomware,'#8dd3c7'
203603.6036,0.06864,Ransomware,'#8dd3c7'
203963.9639,0.06853,Ransomware,'#8dd3c7'
204324.3243,0.06809,Ransomware,'#8dd3c7'
204684.6847,0.06765,Ransomware,'#8dd3c7'
205045.045,0.06732,Ransomware,'#8dd3c7'
205405.4054,0.06666,Ransomware,'#8dd3c7'
205765.7657,0.06578,Ransomware,'#8dd3c7'
206126.1261,0.06556,Ransomware,'#8dd3c7'
206486.4865,0.06523,Ransomware,'#8dd3c7'
206846.8468,0.06501,Ransomware,'#8dd3c7'
207207.2072,0.06446,Ransomware,'#8dd3c7'
207567.5675,0.06435,Ransomware,'#8dd3c7'
207927.9279,0.06424,Ransomware,'#8dd3c7'
208288.2883,0.06413,Ransomware,'#8dd3c7'
208648.6486,0.06347,Ransomware,'#8dd3c7'
209009.009,0.0627,Ransomware,'#8dd3c7'
209369.3693,0.06215,Ransomware,'#8dd3c7'
209729.7297,0.06193,Ransomware,'#8dd3c7'
210090.0901,0.0616,Ransomware,'#8dd3c7'
210450.4504,0.06105,Ransomware,'#8dd3c7'
210810.8108,0.06094,Ransomware,'#8dd3c7'
211171.1711,0.0605,Ransomware,'#8dd3c7'
211531.5315,0.06028,Ransomware,'#8dd3c7'
211891.8919,0.05984,Ransomware,'#8dd3c7'
212252.2522,0.05962,Ransomware,'#8dd3c7'
212612.6126,0.05951,Ransomware,'#8dd3c7'
212972.9729,0.05918,Ransomware,'#8dd3c7'
213333.3333,0.05896,Ransomware,'#8dd3c7'
213693.6937,0.05841,Ransomware,'#8dd3c7'
214054.054,0.0583,Ransomware,'#8dd3c7'
214414.4144,0.05786,Ransomware,'#8dd3c7'
214774.7747,0.05764,Ransomware,'#8dd3c7'
215135.1351,0.05764,Ransomware,'#8dd3c7'
215495.4955,0.05687,Ransomware,'#8dd3c7'
215855.8558,0.05654,Ransomware,'#8dd3c7'
216216.2162,0.05599,Ransomware,'#8dd3c7'
216576.5765,0.05522,Ransomware,'#8dd3c7'
216936.9369,0.05478,Ransomware,'#8dd3c7'
217297.2973,0.05467,Ransomware,'#8dd3c7'
217657.6576,0.05401,Ransomware,'#8dd3c7'
218018.018,0.05368,Ransomware,'#8dd3c7'
218378.3783,0.05335,Ransomware,'#8dd3c7'
218738.7387,0.05313,Ransomware,'#8dd3c7'
219099.0991,0.05291,Ransomware,'#8dd3c7'
219459.4594,0.05247,Ransomware,'#8dd3c7'
219819.8198,0.05203,Ransomware,'#8dd3c7'
220180.1801,0.05148,Ransomware,'#8dd3c7'
220540.5405,0.05137,Ransomware,'#8dd3c7'
220900.9009,0.05071,Ransomware,'#8dd3c7'
221261.2612,0.0506,Ransomware,'#8dd3c7'
221621.6216,0.05005,Ransomware,'#8dd3c7'
221981.9819,0.04972,Ransomware,'#8dd3c7'
222342.3423,0.04928,Ransomware,'#8dd3c7'
222702.7027,0.04884,Ransomware,'#8dd3c7'
223063.063,0.0484,Ransomware,'#8dd3c7'
223423.4234,0.04763,Ransomware,'#8dd3c7'
223783.7837,0.04708,Ransomware,'#8dd3c7'
224144.1441,0.04675,Ransomware,'#8dd3c7'
224504.5045,0.0462,Ransomware,'#8dd3c7'
224864.8648,0.04587,Ransomware,'#8dd3c7'
225225.2253,0.04554,Ransomware,'#8dd3c7'
225585.5856,0.04532,Ransomware,'#8dd3c7'
225945.946,0.04521,Ransomware,'#8dd3c7'
226306.3064,0.04488,Ransomware,'#8dd3c7'
226666.6667,0.04455,Ransomware,'#8dd3c7'
227027.0271,0.04455,Ransomware,'#8dd3c7'
227387.3874,0.04433,Ransomware,'#8dd3c7'
227747.7478,0.04411,Ransomware,'#8dd3c7'
228108.1082,0.04411,Ransomware,'#8dd3c7'
228468.4685,0.04389,Ransomware,'#8dd3c7'
228828.8289,0.04378,Ransomware,'#8dd3c7'
229189.1892,0.04323,Ransomware,'#8dd3c7'
229549.5496,0.04312,Ransomware,'#8dd3c7'
229909.91,0.04301,Ransomware,'#8dd3c7'
230270.2703,0.04279,Ransomware,'#8dd3c7'
230630.6307,0.04213,Ransomware,'#8dd3c7'
230990.991,0.04202,Ransomware,'#8dd3c7'
231351.3514,0.04147,Ransomware,'#8dd3c7'
231711.7118,0.04114,Ransomware,'#8dd3c7'
232072.0721,0.04081,Ransomware,'#8dd3c7'
232432.4325,0.04026,Ransomware,'#8dd3c7'
232792.7928,0.04015,Ransomware,'#8dd3c7'
233153.1532,0.03993,Ransomware,'#8dd3c7'
233513.5136,0.03971,Ransomware,'#8dd3c7'
233873.8739,0.03971,Ransomware,'#8dd3c7'
234234.2343,0.03938,Ransomware,'#8dd3c7'
234594.5946,0.03916,Ransomware,'#8dd3c7'
234954.955,0.03894,Ransomware,'#8dd3c7'
235315.3154,0.0385,Ransomware,'#8dd3c7'
235675.6757,0.03828,Ransomware,'#8dd3c7'
236036.0361,0.03773,Ransomware,'#8dd3c7'
236396.3964,0.03751,Ransomware,'#8dd3c7'
236756.7568,0.03729,Ransomware,'#8dd3c7'
237117.1172,0.03685,Ransomware,'#8dd3c7'
237477.4775,0.03674,Ransomware,'#8dd3c7'
237837.8379,0.03674,Ransomware,'#8dd3c7'
238198.1982,0.0363,Ransomware,'#8dd3c7'
238558.5586,0.03575,Ransomware,'#8dd3c7'
238918.919,0.03564,Ransomware,'#8dd3c7'
239279.2793,0.0352,Ransomware,'#8dd3c7'
239639.6397,0.03487,Ransomware,'#8dd3c7'
240000,0.03476,Ransomware,'#8dd3c7'
240360.3604,0.03443,Ransomware,'#8dd3c7'
240720.7208,0.03432,Ransomware,'#8dd3c7'
241081.0811,0.03388,Ransomware,'#8dd3c7'
241441.4415,0.03377,Ransomware,'#8dd3c7'
241801.8018,0.03344,Ransomware,'#8dd3c7'
242162.1622,0.03322,Ransomware,'#8dd3c7'
242522.5226,0.03289,Ransomware,'#8dd3c7'
242882.8829,0.03278,Ransomware,'#8dd3c7'
243243.2433,0.03245,Ransomware,'#8dd3c7'
243603.6036,0.03201,Ransomware,'#8dd3c7'
243963.964,0.03168,Ransomware,'#8dd3c7'
244324.3244,0.03135,Ransomware,'#8dd3c7'
244684.6847,0.03124,Ransomware,'#8dd3c7'
245045.0451,0.03102,Ransomware,'#8dd3c7'
245405.4054,0.0308,Ransomware,'#8dd3c7'
245765.7658,0.03047,Ransomware,'#8dd3c7'
246126.1262,0.03025,Ransomware,'#8dd3c7'
246486.4865,0.03014,Ransomware,'#8dd3c7'
246846.8469,0.02992,Ransomware,'#8dd3c7'
247207.2072,0.02959,Ransomware,'#8dd3c7'
247567.5676,0.02948,Ransomware,'#8dd3c7'
247927.928,0.02926,Ransomware,'#8dd3c7'
248288.2883,0.02915,Ransomware,'#8dd3c7'
248648.6487,0.02871,Ransomware,'#8dd3c7'
249009.009,0.0286,Ransomware,'#8dd3c7'
249369.3694,0.02827,Ransomware,'#8dd3c7'
249729.7298,0.02805,Ransomware,'#8dd3c7'
250090.0901,0.02794,Ransomware,'#8dd3c7'
250450.4505,0.02783,Ransomware,'#8dd3c7'
250810.8108,0.0275,Ransomware,'#8dd3c7'
251171.1712,0.02728,Ransomware,'#8dd3c7'
251531.5316,0.02706,Ransomware,'#8dd3c7'
251891.8919,0.02706,Ransomware,'#8dd3c7'
252252.2523,0.02706,Ransomware,'#8dd3c7'
252612.6126,0.02684,Ransomware,'#8dd3c7'
252972.973,0.02673,Ransomware,'#8dd3c7'
253333.3334,0.02651,Ransomware,'#8dd3c7'
253693.6937,0.0264,Ransomware,'#8dd3c7'
254054.0541,0.02629,Ransomware,'#8dd3c7'
254414.4144,0.02618,Ransomware,'#8dd3c7'
254774.7748,0.02618,Ransomware,'#8dd3c7'
255135.1352,0.02618,Ransomware,'#8dd3c7'
255495.4955,0.02607,Ransomware,'#8dd3c7'
255855.8559,0.02574,Ransomware,'#8dd3c7'
256216.2162,0.02552,Ransomware,'#8dd3c7'
256576.5766,0.02519,Ransomware,'#8dd3c7'
256936.937,0.02519,Ransomware,'#8dd3c7'
257297.2973,0.02486,Ransomware,'#8dd3c7'
257657.6577,0.02453,Ransomware,'#8dd3c7'
258018.018,0.02442,Ransomware,'#8dd3c7'
258378.3784,0.0242,Ransomware,'#8dd3c7'
258738.7388,0.02398,Ransomware,'#8dd3c7'
259099.0991,0.02398,Ransomware,'#8dd3c7'
259459.4595,0.02365,Ransomware,'#8dd3c7'
259819.8198,0.02354,Ransomware,'#8dd3c7'
260180.1802,0.02354,Ransomware,'#8dd3c7'
260540.5406,0.02343,Ransomware,'#8dd3c7'
260900.9009,0.02332,Ransomware,'#8dd3c7'
261261.2613,0.02332,Ransomware,'#8dd3c7'
261621.6216,0.0231,Ransomware,'#8dd3c7'
261981.982,0.02288,Ransomware,'#8dd3c7'
262342.3424,0.02277,Ransomware,'#8dd3c7'
262702.7027,0.02277,Ransomware,'#8dd3c7'
263063.0631,0.02244,Ransomware,'#8dd3c7'
263423.4234,0.02222,Ransomware,'#8dd3c7'
263783.7838,0.022,Ransomware,'#8dd3c7'
264144.1442,0.02189,Ransomware,'#8dd3c7'
264504.5045,0.02167,Ransomware,'#8dd3c7'
264864.8649,0.02167,Ransomware,'#8dd3c7'
265225.2252,0.02167,Ransomware,'#8dd3c7'
265585.5856,0.02156,Ransomware,'#8dd3c7'
265945.946,0.02123,Ransomware,'#8dd3c7'
266306.3063,0.02101,Ransomware,'#8dd3c7'
266666.6667,0.02057,Ransomware,'#8dd3c7'
267027.027,0.02057,Ransomware,'#8dd3c7'
267387.3874,0.02057,Ransomware,'#8dd3c7'
267747.7478,0.02024,Ransomware,'#8dd3c7'
268108.1081,0.01991,Ransomware,'#8dd3c7'
268468.4685,0.01947,Ransomware,'#8dd3c7'
268828.8288,0.01936,Ransomware,'#8dd3c7'
269189.1892,0.01936,Ransomware,'#8dd3c7'
269549.5496,0.01925,Ransomware,'#8dd3c7'
269909.9099,0.01892,Ransomware,'#8dd3c7'
270270.2703,0.01881,Ransomware,'#8dd3c7'
270630.6306,0.01881,Ransomware,'#8dd3c7'
270990.991,0.01848,Ransomware,'#8dd3c7'
271351.3514,0.01848,Ransomware,'#8dd3c7'
271711.7117,0.01826,Ransomware,'#8dd3c7'
272072.0721,0.01815,Ransomware,'#8dd3c7'
272432.4324,0.01815,Ransomware,'#8dd3c7'
272792.7928,0.01815,Ransomware,'#8dd3c7'
273153.1532,0.01782,Ransomware,'#8dd3c7'
273513.5135,0.01782,Ransomware,'#8dd3c7'
273873.8739,0.0176,Ransomware,'#8dd3c7'
274234.2342,0.01727,Ransomware,'#8dd3c7'
274594.5946,0.01705,Ransomware,'#8dd3c7'
274954.955,0.01661,Ransomware,'#8dd3c7'
275315.3153,0.0165,Ransomware,'#8dd3c7'
275675.6757,0.0165,Ransomware,'#8dd3c7'
276036.036,0.0165,Ransomware,'#8dd3c7'
276396.3964,0.01606,Ransomware,'#8dd3c7'
276756.7568,0.01584,Ransomware,'#8dd3c7'
277117.1171,0.01573,Ransomware,'#8dd3c7'
277477.4775,0.01551,Ransomware,'#8dd3c7'
277837.8378,0.01551,Ransomware,'#8dd3c7'
278198.1982,0.0154,Ransomware,'#8dd3c7'
278558.5586,0.0154,Ransomware,'#8dd3c7'
278918.9189,0.01518,Ransomware,'#8dd3c7'
279279.2793,0.01507,Ransomware,'#8dd3c7'
279639.6396,0.01485,Ransomware,'#8dd3c7'
280000,0.01474,Ransomware,'#8dd3c7'
280360.3604,0.01474,Ransomware,'#8dd3c7'
280720.7207,0.01441,Ransomware,'#8dd3c7'
281081.0811,0.01441,Ransomware,'#8dd3c7'
281441.4414,0.01408,Ransomware,'#8dd3c7'
281801.8018,0.01397,Ransomware,'#8dd3c7'
282162.1622,0.01397,Ransomware,'#8dd3c7'
282522.5225,0.01397,Ransomware,'#8dd3c7'
282882.8829,0.01375,Ransomware,'#8dd3c7'
283243.2432,0.01375,Ransomware,'#8dd3c7'
283603.6036,0.01375,Ransomware,'#8dd3c7'
283963.964,0.01364,Ransomware,'#8dd3c7'
284324.3243,0.01353,Ransomware,'#8dd3c7'
284684.6847,0.01353,Ransomware,'#8dd3c7'
285045.045,0.01353,Ransomware,'#8dd3c7'
285405.4054,0.01353,Ransomware,'#8dd3c7'
285765.7658,0.01353,Ransomware,'#8dd3c7'
286126.1261,0.01342,Ransomware,'#8dd3c7'
286486.4865,0.01298,Ransomware,'#8dd3c7'
286846.8468,0.01287,Ransomware,'#8dd3c7'
287207.2072,0.01243,Ransomware,'#8dd3c7'
287567.5676,0.01232,Ransomware,'#8dd3c7'
287927.9279,0.01221,Ransomware,'#8dd3c7'
288288.2883,0.0121,Ransomware,'#8dd3c7'
288648.6486,0.01199,Ransomware,'#8dd3c7'
289009.009,0.01199,Ransomware,'#8dd3c7'
289369.3694,0.01199,Ransomware,'#8dd3c7'
289729.7297,0.01188,Ransomware,'#8dd3c7'
290090.0901,0.01188,Ransomware,'#8dd3c7'
290450.4504,0.01188,Ransomware,'#8dd3c7'
290810.8108,0.01177,Ransomware,'#8dd3c7'
291171.1712,0.01177,Ransomware,'#8dd3c7'
291531.5315,0.01144,Ransomware,'#8dd3c7'
291891.8919,0.01133,Ransomware,'#8dd3c7'
292252.2522,0.01133,Ransomware,'#8dd3c7'
292612.6126,0.01133,Ransomware,'#8dd3c7'
292972.973,0.01133,Ransomware,'#8dd3c7'
293333.3333,0.01111,Ransomware,'#8dd3c7'
293693.6937,0.01111,Ransomware,'#8dd3c7'
294054.054,0.01111,Ransomware,'#8dd3c7'
294414.4144,0.011,Ransomware,'#8dd3c7'
294774.7748,0.011,Ransomware,'#8dd3c7'
295135.1351,0.011,Ransomware,'#8dd3c7'
295495.4955,0.01089,Ransomware,'#8dd3c7'
295855.8558,0.01089,Ransomware,'#8dd3c7'
296216.2162,0.01089,Ransomware,'#8dd3c7'
296576.5766,0.01078,Ransomware,'#8dd3c7'
296936.9369,0.01078,Ransomware,'#8dd3c7'
297297.2973,0.01078,Ransomware,'#8dd3c7'
297657.6576,0.01078,Ransomware,'#8dd3c7'
298018.018,0.01078,Ransomware,'#8dd3c7'
298378.3784,0.01056,Ransomware,'#8dd3c7'
298738.7387,0.01045,Ransomware,'#8dd3c7'
299099.0991,0.01034,Ransomware,'#8dd3c7'
299459.4594,0.01034,Ransomware,'#8dd3c7'
299819.8198,0.01023,Ransomware,'#8dd3c7'
300180.1802,0.01023,Ransomware,'#8dd3c7'
300540.5405,0.01012,Ransomware,'#8dd3c7'
300900.9009,0.00979,Ransomware,'#8dd3c7'
301261.2612,0.00979,Ransomware,'#8dd3c7'
301621.6216,0.00979,Ransomware,'#8dd3c7'
301981.982,0.00979,Ransomware,'#8dd3c7'
302342.3423,0.00979,Ransomware,'#8dd3c7'
302702.7027,0.00979,Ransomware,'#8dd3c7'
303063.063,0.00968,Ransomware,'#8dd3c7'
303423.4234,0.00957,Ransomware,'#8dd3c7'
303783.7838,0.00946,Ransomware,'#8dd3c7'
304144.1441,0.00935,Ransomware,'#8dd3c7'
304504.5045,0.00924,Ransomware,'#8dd3c7'
304864.8648,0.00924,Ransomware,'#8dd3c7'
305225.2252,0.00902,Ransomware,'#8dd3c7'
305585.5856,0.00902,Ransomware,'#8dd3c7'
305945.9459,0.00902,Ransomware,'#8dd3c7'
306306.3063,0.00902,Ransomware,'#8dd3c7'
306666.6666,0.00891,Ransomware,'#8dd3c7'
307027.027,0.0088,Ransomware,'#8dd3c7'
307387.3874,0.00869,Ransomware,'#8dd3c7'
307747.7477,0.00858,Ransomware,'#8dd3c7'
308108.1081,0.00847,Ransomware,'#8dd3c7'
308468.4684,0.00847,Ransomware,'#8dd3c7'
308828.8288,0.00847,Ransomware,'#8dd3c7'
309189.1892,0.00825,Ransomware,'#8dd3c7'
309549.5495,0.00825,Ransomware,'#8dd3c7'
309909.9099,0.00825,Ransomware,'#8dd3c7'
310270.2702,0.00803,Ransomware,'#8dd3c7'
310630.6306,0.00803,Ransomware,'#8dd3c7'
310990.991,0.00792,Ransomware,'#8dd3c7'
311351.3513,0.00781,Ransomware,'#8dd3c7'
311711.7117,0.00781,Ransomware,'#8dd3c7'
312072.072,0.0077,Ransomware,'#8dd3c7'
312432.4324,0.0077,Ransomware,'#8dd3c7'
312792.7928,0.0077,Ransomware,'#8dd3c7'
313153.1531,0.0077,Ransomware,'#8dd3c7'
313513.5135,0.0077,Ransomware,'#8dd3c7'
313873.8738,0.0077,Ransomware,'#8dd3c7'
314234.2342,0.0077,Ransomware,'#8dd3c7'
314594.5946,0.0077,Ransomware,'#8dd3c7'
314954.9549,0.0077,Ransomware,'#8dd3c7'
315315.3154,0.0077,Ransomware,'#8dd3c7'
315675.6757,0.0077,Ransomware,'#8dd3c7'
316036.0361,0.00759,Ransomware,'#8dd3c7'
316396.3964,0.00759,Ransomware,'#8dd3c7'
316756.7568,0.00759,Ransomware,'#8dd3c7'
317117.1172,0.00759,Ransomware,'#8dd3c7'
317477.4775,0.00748,Ransomware,'#8dd3c7'
317837.8379,0.00748,Ransomware,'#8dd3c7'
318198.1982,0.00737,Ransomware,'#8dd3c7'
318558.5586,0.00737,Ransomware,'#8dd3c7'
318918.919,0.00737,Ransomware,'#8dd3c7'
319279.2793,0.00737,Ransomware,'#8dd3c7'
319639.6397,0.00737,Ransomware,'#8dd3c7'
320000,0.00737,Ransomware,'#8dd3c7'
320360.3604,0.00726,Ransomware,'#8dd3c7'
320720.7208,0.00726,Ransomware,'#8dd3c7'
321081.0811,0.00726,Ransomware,'#8dd3c7'
321441.4415,0.00726,Ransomware,'#8dd3c7'
321801.8018,0.00715,Ransomware,'#8dd3c7'
322162.1622,0.00715,Ransomware,'#8dd3c7'
322522.5226,0.00704,Ransomware,'#8dd3c7'
322882.8829,0.00693,Ransomware,'#8dd3c7'
323243.2433,0.00682,Ransomware,'#8dd3c7'
323603.6036,0.00671,Ransomware,'#8dd3c7'
323963.964,0.00671,Ransomware,'#8dd3c7'
324324.3244,0.00671,Ransomware,'#8dd3c7'
324684.6847,0.00671,Ransomware,'#8dd3c7'
325045.0451,0.00671,Ransomware,'#8dd3c7'
325405.4054,0.00671,Ransomware,'#8dd3c7'
325765.7658,0.00671,Ransomware,'#8dd3c7'
326126.1262,0.0066,Ransomware,'#8dd3c7'
326486.4865,0.0066,Ransomware,'#8dd3c7'
326846.8469,0.0066,Ransomware,'#8dd3c7'
327207.2072,0.0066,Ransomware,'#8dd3c7'
327567.5676,0.0066,Ransomware,'#8dd3c7'
327927.928,0.00649,Ransomware,'#8dd3c7'
328288.2883,0.00649,Ransomware,'#8dd3c7'
328648.6487,0.00649,Ransomware,'#8dd3c7'
329009.009,0.00638,Ransomware,'#8dd3c7'
329369.3694,0.00627,Ransomware,'#8dd3c7'
329729.7298,0.00605,Ransomware,'#8dd3c7'
330090.0901,0.00605,Ransomware,'#8dd3c7'
330450.4505,0.00605,Ransomware,'#8dd3c7'
330810.8108,0.00605,Ransomware,'#8dd3c7'
331171.1712,0.00605,Ransomware,'#8dd3c7'
331531.5316,0.00605,Ransomware,'#8dd3c7'
331891.8919,0.00605,Ransomware,'#8dd3c7'
332252.2523,0.00605,Ransomware,'#8dd3c7'
332612.6126,0.00605,Ransomware,'#8dd3c7'
332972.973,0.00594,Ransomware,'#8dd3c7'
333333.3334,0.00594,Ransomware,'#8dd3c7'
333693.6937,0.00572,Ransomware,'#8dd3c7'
334054.0541,0.00572,Ransomware,'#8dd3c7'
334414.4144,0.00572,Ransomware,'#8dd3c7'
334774.7748,0.00572,Ransomware,'#8dd3c7'
335135.1352,0.00572,Ransomware,'#8dd3c7'
335495.4955,0.00572,Ransomware,'#8dd3c7'
335855.8559,0.00572,Ransomware,'#8dd3c7'
336216.2162,0.00572,Ransomware,'#8dd3c7'
336576.5766,0.00572,Ransomware,'#8dd3c7'
336936.937,0.00572,Ransomware,'#8dd3c7'
337297.2973,0.00572,Ransomware,'#8dd3c7'
337657.6577,0.00572,Ransomware,'#8dd3c7'
338018.018,0.00572,Ransomware,'#8dd3c7'
338378.3784,0.00561,Ransomware,'#8dd3c7'
338738.7388,0.00561,Ransomware,'#8dd3c7'
339099.0991,0.0055,Ransomware,'#8dd3c7'
339459.4595,0.0055,Ransomware,'#8dd3c7'
339819.8198,0.0055,Ransomware,'#8dd3c7'
340180.1802,0.0055,Ransomware,'#8dd3c7'
340540.5406,0.0055,Ransomware,'#8dd3c7'
340900.9009,0.0055,Ransomware,'#8dd3c7'
341261.2613,0.0055,Ransomware,'#8dd3c7'
341621.6216,0.0055,Ransomware,'#8dd3c7'
341981.982,0.00528,Ransomware,'#8dd3c7'
342342.3424,0.00528,Ransomware,'#8dd3c7'
342702.7027,0.00528,Ransomware,'#8dd3c7'
343063.0631,0.00517,Ransomware,'#8dd3c7'
343423.4234,0.00517,Ransomware,'#8dd3c7'
343783.7838,0.00517,Ransomware,'#8dd3c7'
344144.1442,0.00517,Ransomware,'#8dd3c7'
344504.5045,0.00517,Ransomware,'#8dd3c7'
344864.8649,0.00506,Ransomware,'#8dd3c7'
345225.2252,0.00506,Ransomware,'#8dd3c7'
345585.5856,0.00506,Ransomware,'#8dd3c7'
345945.946,0.00506,Ransomware,'#8dd3c7'
346306.3063,0.00506,Ransomware,'#8dd3c7'
346666.6667,0.00495,Ransomware,'#8dd3c7'
347027.027,0.00484,Ransomware,'#8dd3c7'
347387.3874,0.00484,Ransomware,'#8dd3c7'
347747.7478,0.00484,Ransomware,'#8dd3c7'
348108.1081,0.00484,Ransomware,'#8dd3c7'
348468.4685,0.00473,Ransomware,'#8dd3c7'
348828.8288,0.00473,Ransomware,'#8dd3c7'
349189.1892,0.00473,Ransomware,'#8dd3c7'
349549.5496,0.00473,Ransomware,'#8dd3c7'
349909.9099,0.00473,Ransomware,'#8dd3c7'
350270.2703,0.00473,Ransomware,'#8dd3c7'
350630.6306,0.00473,Ransomware,'#8dd3c7'
350990.991,0.00473,Ransomware,'#8dd3c7'
351351.3514,0.00473,Ransomware,'#8dd3c7'
351711.7117,0.00473,Ransomware,'#8dd3c7'
352072.0721,0.00473,Ransomware,'#8dd3c7'
352432.4324,0.00462,Ransomware,'#8dd3c7'
352792.7928,0.00462,Ransomware,'#8dd3c7'
353153.1532,0.0044,Ransomware,'#8dd3c7'
353513.5135,0.0044,Ransomware,'#8dd3c7'
353873.8739,0.0044,Ransomware,'#8dd3c7'
354234.2342,0.0044,Ransomware,'#8dd3c7'
354594.5946,0.0044,Ransomware,'#8dd3c7'
354954.955,0.0044,Ransomware,'#8dd3c7'
355315.3153,0.0044,Ransomware,'#8dd3c7'
355675.6757,0.0044,Ransomware,'#8dd3c7'
356036.036,0.0044,Ransomware,'#8dd3c7'
356396.3964,0.0044,Ransomware,'#8dd3c7'
356756.7568,0.0044,Ransomware,'#8dd3c7'
357117.1171,0.0044,Ransomware,'#8dd3c7'
357477.4775,0.0044,Ransomware,'#8dd3c7'
357837.8378,0.0044,Ransomware,'#8dd3c7'
358198.1982,0.0044,Ransomware,'#8dd3c7'
358558.5586,0.0044,Ransomware,'#8dd3c7'
358918.9189,0.0044,Ransomware,'#8dd3c7'
359279.2793,0.0044,Ransomware,'#8dd3c7'
359639.6396,0.0044,Ransomware,'#8dd3c7'
360000,0.0044,Ransomware,'#8dd3c7'
0,0.7224,Data Exfiltration,'#fdb462'
600.6006006,0.7224,Data Exfiltration,'#fdb462'
1201.201201,0.7224,Data Exfiltration,'#fdb462'
1801.801802,0.7224,Data Exfiltration,'#fdb462'
2402.402402,0.7224,Data Exfiltration,'#fdb462'
3003.003003,0.7224,Data Exfiltration,'#fdb462'
3603.603604,0.7224,Data Exfiltration,'#fdb462'
4204.204204,0.7224,Data Exfiltration,'#fdb462'
4804.804805,0.7224,Data Exfiltration,'#fdb462'
5405.405405,0.7224,Data Exfiltration,'#fdb462'
6006.006006,0.7224,Data Exfiltration,'#fdb462'
6606.606607,0.7224,Data Exfiltration,'#fdb462'
7207.207207,0.7224,Data Exfiltration,'#fdb462'
7807.807808,0.7224,Data Exfiltration,'#fdb462'
8408.408408,0.7224,Data Exfiltration,'#fdb462'
9009.009009,0.7224,Data Exfiltration,'#fdb462'
9609.60961,0.7224,Data Exfiltration,'#fdb462'
10210.21021,0.7224,Data Exfiltration,'#fdb462'
10810.81081,0.7224,Data Exfiltration,'#fdb462'
11411.41141,0.7224,Data Exfiltration,'#fdb462'
12012.01201,0.7224,Data Exfiltration,'#fdb462'
12612.61261,0.7224,Data Exfiltration,'#fdb462'
13213.21321,0.7224,Data Exfiltration,'#fdb462'
13813.81381,0.7224,Data Exfiltration,'#fdb462'
14414.41441,0.7224,Data Exfiltration,'#fdb462'
15015.01502,0.7224,Data Exfiltration,'#fdb462'
15615.61562,0.7224,Data Exfiltration,'#fdb462'
16216.21622,0.7224,Data Exfiltration,'#fdb462'
16816.81682,0.7224,Data Exfiltration,'#fdb462'
17417.41742,0.7224,Data Exfiltration,'#fdb462'
18018.01802,0.7224,Data Exfiltration,'#fdb462'
18618.61862,0.7224,Data Exfiltration,'#fdb462'
19219.21922,0.7224,Data Exfiltration,'#fdb462'
19819.81982,0.7224,Data Exfiltration,'#fdb462'
